NU_INSCRICAO;NU_ANO;NO_MUNICIPIO_RESIDENCIA;UF_RESIDENCIA;IDADE;TP_SEXO;ST_CONCLUSAO;ANO_CONCLUIU;TP_ESCOLA;IN_TP_ENSINO;TP_COR_RACA;NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;NU_NOTA_REDACAO;Q003
140000000279;2014;CAMPO GRANDE;MS;24;M;1;2007;1;1;1;630.5;646.3;593.2;819.9;680;C
140000000280;2014;APARECIDA DE GOIANIA;GO;24;M;4;;;;3;433.3;535.8;438.3;370.2;500;E
140000000281;2014;IMPERATRIZ;MA;27;M;1;2005;1;1;3;457.9;639.7;590.2;547;600;F
140000000282;2014;OLINDA;PE;27;F;1;2012;1;1;3;508.1;592.5;526.1;608.6;400;B
140000000283;2014;BELO HORIZONTE;MG;20;M;1;2011;1;1;2;520;549;529.1;476;320;C
140000000284;2014;DIADEMA;SP;20;F;1;2012;1;1;1;497.9;624.7;585.7;588.8;400;G
140000000285;2014;BRASILIA;DF;39;M;1;2009;1;2;1;457.6;410.4;478.3;409.7;240;C
140000000286;2014;BRASILIA;DF;24;F;1;2011;1;2;3;452.5;571.6;482.3;427.1;260;C
140000000287;2014;PATOS;PB;20;M;1;2012;1;2;3;467.6;464.5;460.9;551.4;600;G
140000000288;2014;SAO PAULO;SP;45;M;2;;1;2;1;467.2;670.4;439.8;426.4;720;B
140000000289;2014;ALAGOINHAS;BA;48;M;1;2010;1;2;3;;;;;0;B
140000000290;2014;RIO DE JANEIRO;RJ;27;F;1;2004;2;1;1;628.5;642.4;649.9;635.3;680;Q
140000000291;2014;RIO CLARO;SP;18;M;1;2013;1;1;1;572.9;515.9;493.9;568.3;440;D
140000000292;2014;SANTOS;SP;33;M;1;2004;1;1;1;626.7;746.2;671.1;824.4;0;H
140000000293;2014;BRASILIA;DF;18;F;3;;;;3;;;;;0;B
140000000294;2014;MOGI GUACU;SP;17;F;2;;1;1;1;545.3;413.8;;;0;E
140000000295;2014;SALVADOR;BA;21;F;1;2011;1;1;3;491.7;519.3;538.7;465.2;600;B
140000000296;2014;PINDAMONHANGABA;SP;18;F;1;2013;2;1;1;746.1;713;683.4;878;920;J
140000000297;2014;JABOATAO DOS GUARARAPES;PE;28;M;1;2007;1;1;3;;;;;0;E
140000000298;2014;NATAL;RN;39;F;1;2004;1;2;1;542.7;583.4;527;341.7;700;D
140000000299;2014;LINHARES;ES;20;F;1;2013;1;1;2;;;;;0;F
140000000300;2014;PAULISTA;PE;43;F;1;2004;1;1;3;;;;;0;J
140000000301;2014;RECIFE;PE;19;F;1;2012;2;1;1;559;467;485.2;607.3;600;F
140000000302;2014;CAMPO GRANDE;MS;17;M;2;;1;1;1;415.8;558.5;491.5;471.4;440;C
140000000303;2014;MANAUS;AM;19;M;1;2013;1;1;3;399.2;469.1;484.1;370.7;380;F
140000000304;2014;NOVA IGUACU;RJ;17;F;2;;1;1;2;460.4;546.9;519.1;380.4;620;B
140000000305;2014;NOVA IGUACU;RJ;31;F;1;2009;2;1;1;424.4;533.3;482;410.8;0;B
140000000306;2014;BETIM;MG;36;F;1;2004;1;1;3;;;;;0;B
140000000307;2014;PALMAS;TO;29;F;1;2011;1;2;1;419.1;545.5;445.2;374.4;600;E
140000000308;2014;ITABIRA;MG;19;M;1;2013;2;1;1;644.8;659.9;614.3;632.8;780;P
140000000309;2014;FRANCISCO MORATO;SP;19;F;1;2012;1;1;1;407.1;376.3;;;0;E
140000000310;2014;PORTO VELHO;RO;43;F;1;2004;1;1;3;;;;;0;G
140000000311;2014;SAO PAULO;SP;18;F;1;2013;1;2;1;;;;;0;B
140000000312;2014;SAO PAULO;SP;20;F;4;;;;1;;;;;0;B
140000000313;2014;SAO PAULO;SP;15;F;3;;;;1;532.8;576.1;553.3;479.1;480;M
140000000314;2014;MONTES CLAROS;MG;33;F;1;2004;1;1;3;;;;;0;D
140000000315;2014;RIO BRANCO;AC;41;M;1;2004;1;1;3;418.1;598.5;576.6;489.4;760;C
140000000316;2014;OLINDA;PE;21;F;1;2011;1;1;4;;;;;0;C
140000000317;2014;CURRAIS NOVOS;RN;27;M;1;2007;2;1;1;490.8;532.3;525.8;385.6;480;C
140000000318;2014;CAMPO GRANDE;MS;19;M;1;2013;1;1;1;580.5;563.2;494.9;502.8;580;H
140000000319;2014;TERESINA;PI;19;F;3;;;;3;562.2;585.3;497.3;496.7;480;C
140000000320;2014;ANANINDEUA;PA;17;M;3;;;;3;;;;;0;B
140000000321;2014;FORTALEZA;CE;36;M;1;2004;2;1;1;;;;;0;D
140000000322;2014;CURITIBA;PR;20;F;1;2011;1;1;1;432;581.2;585.1;394.5;500;G
140000000323;2014;SAO BENTO DO SUL;SC;26;F;1;2005;2;1;1;571.8;647.4;629.9;748.6;820;D
140000000324;2014;ANAPOLIS;GO;18;F;3;;;;3;432.7;469.1;426.8;499.4;320;O
140000000325;2014;SAO PAULO;SP;20;M;1;2012;1;1;1;488.5;594.3;563.2;547.9;440;C
140000000326;2014;NATAL;RN;37;M;1;2004;1;1;4;;;;;0;C
140000000327;2014;SAO MATEUS;ES;27;M;4;;;;3;;;;;0;D
140000000328;2014;CURITIBA;PR;23;F;1;2011;1;2;1;;;;;0;D
140000000329;2014;RIO DE JANEIRO;RJ;23;M;1;2009;1;1;1;472.6;559.5;473.5;448;420;H
140000000330;2014;JOAO PESSOA;PB;19;F;1;2013;1;2;3;401.7;565.5;488.7;387.1;340;G
140000000331;2014;SAO CARLOS;SP;27;F;1;2004;1;1;1;482.3;596.4;541.6;464.7;500;F
140000000332;2014;OLINDA;PE;27;M;1;2004;2;1;3;536.8;579.1;567.6;677;560;B
140000000333;2014;CAXIAS DO SUL;RS;27;F;1;2007;2;2;1;;;;;0;F
140000000334;2014;MANAUS;AM;17;F;1;2013;1;1;1;546.1;592;510.3;473.8;540;D
140000000335;2014;CANOAS;RS;21;F;1;2012;1;1;2;;;;;0;E
140000000336;2014;SAO PAULO;SP;29;M;4;;;;3;;;;;0;C
140000000337;2014;JABOATAO DOS GUARARAPES;PE;20;F;1;2011;1;1;3;479.7;597.4;489.1;452;260;D
140000000338;2014;DUQUE DE CAXIAS;RJ;16;M;2;;1;1;3;509.3;547.4;492.3;388.4;520;B
140000000339;2014;SAO PAULO;SP;35;M;1;2004;1;1;3;562.8;658.9;603.9;426.9;520;F
140000000340;2014;SAO PAULO;SP;25;F;1;2007;1;1;2;;;;;0;C
140000000341;2014;RECIFE;PE;34;M;1;2004;2;1;3;652.2;591.2;581.7;750.4;560;D
140000000342;2014;GUARULHOS;SP;24;M;1;2007;1;1;3;;;;;0;B
140000000343;2014;BRASILIA;DF;34;M;1;2004;1;2;2;499;569;515.6;444.6;280;C
140000000344;2014;GOIANIA;GO;48;M;4;;;;2;;;;;0;C
140000000345;2014;FEIRA DE SANTANA;BA;16;F;2;;2;1;1;614.9;564.6;483.9;673;440;B
140000000346;2014;SAO JOAO DE MERITI;RJ;18;M;1;2013;2;1;2;523.9;575.9;545.7;490.8;500;M
140000000347;2014;SAO LUIS;MA;18;F;1;2013;2;1;3;561.2;636.2;607.2;527.9;760;O
140000000348;2014;OSASCO;SP;17;F;2;;1;1;1;435.4;526.8;484.4;459.6;480;C
140000000349;2014;CAMPINAS;SP;17;M;3;;;;3;;;;;0;D
140000000350;2014;SAO JOAO DEL REI;MG;21;F;1;2010;1;1;1;577.6;648.7;601;459.5;680;D
140000000351;2014;UBERLANDIA;MG;19;M;1;2012;2;1;3;;;;;0;I
140000000352;2014;RIO GRANDE;RS;24;F;1;2007;1;1;3;542;612;587.5;571;860;D
140000000353;2014;BELEM;PA;46;F;4;;;;3;423.5;502.2;461.1;385.6;560;B
140000000354;2014;CAMPO GRANDE;MS;17;M;1;2011;1;1;3;476.9;554.3;524.8;482.5;560;D
140000000355;2014;RIO DE JANEIRO;RJ;37;F;1;2004;2;1;3;395.6;631.7;399;423.7;660;D
140000000356;2014;RIO BRANCO;AC;23;M;4;;;;2;509.8;617.2;525.8;357;480;D
140000000357;2014;TIMON;MA;18;M;2;;1;1;1;424.7;377.2;357.4;349.5;0;B
140000000358;2014;MACAPA;AP;17;F;3;;;;3;;;;;0;B
140000000359;2014;SAO PAULO;SP;23;F;1;2010;1;1;1;;;;;0;C
140000000360;2014;CORONEL FABRICIANO;MG;24;F;1;2007;1;1;1;;;;;0;D
140000000361;2014;SALVADOR;BA;22;M;1;2013;1;2;2;;;;;0;B
140000000362;2014;RIBEIRAO DAS NEVES;MG;24;F;1;2007;1;1;3;482.4;624.7;537;423;480;C
140000000363;2014;JUIZ DE FORA;MG;36;M;4;;;;2;554.6;557.1;588.7;452.4;440;D
140000000364;2014;BELO HORIZONTE;MG;27;F;1;2008;1;1;2;370.3;464;527.8;431.6;500;H
140000000365;2014;JABOATAO DOS GUARARAPES;PE;57;F;1;2004;1;1;3;;;;;0;A
140000000366;2014;SOBRAL;CE;42;M;1;2004;1;1;3;366.1;440.7;422.2;373.4;240;B
140000000367;2014;PONTE NOVA;MG;36;M;1;2004;1;1;1;636.1;625.3;549;567.5;600;C
140000000368;2014;TERESINA;PI;19;F;1;2012;2;1;4;;;;;0;Q
140000000369;2014;SAO PAULO;SP;18;M;1;2013;1;1;3;360.8;459;378.9;418.8;200;B
140000000370;2014;PETROLINA;PE;26;F;1;2010;1;1;3;;;;;0;C
140000000371;2014;MARABA;PA;37;F;1;2004;1;1;2;428.3;524.6;424.3;449.5;260;J
140000000372;2014;PORTO ALEGRE;RS;37;F;1;2004;2;1;2;;;;;0;E
140000000373;2014;BRASILIA;DF;25;F;3;;;;3;404.4;554.1;;;0;E
140000000374;2014;JUAZEIRO DO NORTE;CE;22;M;1;2010;1;1;3;508.2;586.6;592.2;415.6;560;B
140000000375;2014;FORTALEZA;CE;25;F;1;2006;1;1;3;527.1;650.8;547.9;496.3;660;E
140000000376;2014;BELO HORIZONTE;MG;21;F;1;2010;2;1;1;682.9;695.6;652.1;708.9;800;G
140000000377;2014;CARUARU;PE;21;F;1;2012;1;1;1;512.4;621.1;557.6;468.1;360;E
140000000378;2014;SALVADOR;BA;20;F;1;2012;1;1;3;437.6;515.4;514.4;452.3;620;B
140000000379;2014;FORTALEZA;CE;17;F;2;;2;1;3;513.6;590.7;560.1;582.1;400;G
140000000380;2014;GOIANIA;GO;19;M;4;;;;3;477.4;558;495.5;487.3;520;C
140000000381;2014;SAO PAULO;SP;22;F;1;2010;1;1;4;653.8;680.2;621.3;474.9;800;H
140000000382;2014;RIO BRANCO;AC;31;F;1;2006;1;2;3;457.1;582.3;573.5;489.5;540;D
140000000383;2014;SAO PAULO;SP;21;F;1;2010;1;1;1;;;;;0;D
140000000384;2014;CAMPO GRANDE;MS;29;F;1;2006;1;1;1;;;;;0;C
140000000385;2014;JEQUIE;BA;41;F;1;2004;1;1;3;;;;;0;B
140000000386;2014;SAO ROQUE;SP;24;F;1;2008;1;1;1;504.5;651.3;569.3;396.8;560;D
140000000387;2014;FORTALEZA;CE;30;F;1;2004;2;1;2;498.2;565.1;555.3;335.8;400;C
140000000388;2014;SANTOS;SP;28;F;1;2008;1;1;2;;;;;0;F
140000000389;2014;ARACAJU;SE;26;F;4;;;;3;;;;;0;C
140000000390;2014;CURITIBA;PR;29;M;1;2004;1;1;1;;;;;0;K
140000000391;2014;DIADEMA;SP;23;M;1;2008;1;1;4;;;;;0;B
140000000392;2014;CARAPICUIBA;SP;38;M;4;;;;3;515.1;558.4;508.6;558.6;540;C
140000000393;2014;SAO PAULO;SP;40;F;1;2004;1;2;3;;;;;0;C
140000000394;2014;SAO PAULO;SP;21;F;1;2011;1;1;3;564.9;558.5;460;380.9;400;C
140000000395;2014;JABOATAO DOS GUARARAPES;PE;24;M;1;2010;1;1;2;;;;;0;C
140000000396;2014;BELEM;PA;29;M;1;2008;1;2;3;519.3;612.2;479.9;495.1;500;C
140000000397;2014;COXIM;MS;21;F;1;2013;1;1;3;478.2;531;508.2;374.1;320;C
140000000398;2014;RECIFE;PE;35;F;1;2004;1;1;1;;;;;0;E
140000000399;2014;BRASILIA;DF;24;M;1;2010;2;2;1;367.6;431.6;478.5;529.6;480;D
140000000400;2014;SALVADOR;BA;26;M;4;;;;3;525.6;578.6;545.5;343.1;600;F
140000000401;2014;PAULISTA;PE;16;F;2;;1;1;3;521.1;605.8;556.4;574.5;880;B
140000000402;2014;SALVADOR;BA;26;F;1;2007;1;1;2;;;;;0;B
140000000403;2014;CAMPO GRANDE;MS;26;M;4;;;;1;407.4;540.5;500.5;376.4;360;C
140000000404;2014;COLATINA;ES;17;F;2;;2;1;3;560.9;617.8;588.3;332.3;640;J
140000000405;2014;CABEDELO;PB;35;M;1;2004;2;1;4;532.6;625.4;593.5;601.3;240;D
140000000406;2014;SALVADOR;BA;18;F;1;2013;1;1;4;480.7;418.2;544.1;356.1;740;B
140000000407;2014;MATAO;SP;22;M;1;2009;1;1;1;455.3;563.6;545.5;523.5;360;D
140000000408;2014;SAO JOSE DOS CAMPOS;SP;25;M;1;2008;1;1;1;495;596.1;560;490.5;560;D
140000000409;2014;ALAGOINHAS;BA;18;F;1;2013;2;1;1;603.3;640.7;519.7;564.8;500;G
140000000410;2014;SAO BERNARDO DO CAMPO;SP;19;M;1;2013;1;1;3;473.4;566.5;580.7;496.6;620;D
140000000411;2014;RIO DE JANEIRO;RJ;33;M;1;2005;1;1;2;515.2;615.1;595.6;548.6;680;C
140000000412;2014;BRASILIA;DF;38;F;1;2004;1;1;1;;;;;0;D
140000000413;2014;RIO DE JANEIRO;RJ;33;M;4;;;;0;643.5;656.4;630.3;690.9;600;O
140000000414;2014;FLORIANOPOLIS;SC;18;F;3;;;;1;;;;;0;E
140000000415;2014;LONDRINA;PR;41;M;1;2004;1;2;1;479.8;681.3;599.3;407.8;640;E
140000000416;2014;SAO CARLOS;SP;26;M;1;2005;1;1;3;588.2;610.2;594.6;606.1;780;E
140000000417;2014;NATAL;RN;35;F;2;;1;2;5;;;;;0;B
140000000418;2014;ALTAMIRA;PA;28;M;1;2004;1;1;3;;;;;0;H
140000000419;2014;SERRA;ES;18;M;1;2013;1;1;3;544.9;610;527.9;601;420;D
140000000420;2014;SAO PAULO;SP;26;F;1;2006;1;1;2;;;;;0;B
140000000421;2014;MANAUS;AM;22;M;1;2010;2;1;1;491.5;541.3;509.3;425.8;520;D
140000000422;2014;SAO JOSE DOS PINHAIS;PR;27;F;1;2004;1;1;3;538.5;600.5;524.1;441.4;660;H
140000000423;2014;BRAGANCA PAULISTA;SP;24;F;1;2008;1;1;3;;;;;0;G
140000000424;2014;CURITIBA;PR;28;F;1;2004;1;1;1;453.8;608.8;602.4;673;720;B
140000000425;2014;UBERLANDIA;MG;23;M;1;2008;1;1;2;517;572.5;495.6;464.1;540;C
140000000426;2014;SALVADOR;BA;20;M;1;2012;1;1;3;420;617.4;557.9;423.3;560;E
140000000427;2014;NATAL;RN;23;M;1;2009;1;1;1;467.2;586.7;512.9;543;320;C
140000000428;2014;NATAL;RN;28;M;1;2011;1;2;3;;;;;0;C
140000000429;2014;SAO LUIS;MA;27;F;1;2005;1;1;1;483.1;589.9;592;448;520;D
140000000430;2014;DOURADOS;MS;21;M;1;2012;1;1;1;;;;;0;E
140000000431;2014;JOINVILLE;SC;21;M;1;2011;1;1;1;;;;;0;G
140000000432;2014;RECIFE;PE;20;M;1;2012;2;1;3;536.5;624.5;525;364.1;600;D
140000000433;2014;RIO DE JANEIRO;RJ;17;M;3;;;;2;579.4;615.9;614.6;595.5;580;D
140000000434;2014;PORTO ALEGRE;RS;22;F;3;;;;3;473;539.5;506;331.1;480;C
140000000435;2014;CONTAGEM;MG;20;F;4;;;;3;427.1;481.9;519.2;416.8;320;D
140000000436;2014;SANTA CRUZ DO SUL;RS;34;F;1;2004;1;1;1;;;;;0;F
140000000437;2014;BRASILIA;DF;27;F;1;2005;1;1;3;;;;;0;E
140000000438;2014;FORTALEZA;CE;27;F;1;2005;1;1;3;422.5;543.1;524.7;324.7;0;C
140000000439;2014;SAO LUIS;MA;18;F;2;;1;1;1;429.1;495.7;471.7;368.9;580;E
140000000440;2014;MACAPA;AP;17;M;2;;1;1;3;547.3;587.1;499.4;477.8;460;B
140000000441;2014;ITAPECERICA DA SERRA;SP;17;M;2;;1;1;1;528.1;561.8;544.8;639.5;580;F
140000000442;2014;LONDRINA;PR;29;M;1;2004;1;1;1;;;;;0;H
140000000443;2014;EUNAPOLIS;BA;38;F;4;;;;1;485.2;482.4;439;368.2;240;B
140000000444;2014;CASCAVEL;PR;50;F;4;;;;1;;;;;0;G
140000000445;2014;IMPERATRIZ;MA;21;F;1;2012;1;1;1;552.7;540;545.9;482.8;620;B
140000000446;2014;SALVADOR;BA;29;F;1;2004;1;1;3;514.5;637.7;569.5;507.7;700;D
140000000447;2014;BELO HORIZONTE;MG;21;F;1;2010;1;1;3;463.3;425.5;476.2;330.1;440;E
140000000448;2014;RECIFE;PE;18;F;1;2013;1;1;1;;;;;0;C
140000000449;2014;RIBEIRAO PRETO;SP;29;F;1;2004;1;1;1;;;;;0;H
140000000450;2014;VILA VELHA;ES;19;M;1;2013;2;1;3;618.5;660.6;504.9;543.4;740;Q
140000000451;2014;RIO GRANDE;RS;28;F;1;2004;1;1;1;450.5;550;559.7;475.2;560;C
140000000452;2014;BRASILIA;DF;35;F;4;;;;3;;;;;0;N
140000000453;2014;ITAQUAQUECETUBA;SP;22;M;1;2009;1;1;1;;;;;0;C
140000000454;2014;BELO HORIZONTE;MG;46;M;4;;;;3;535;607.7;562.7;548.8;600;F
140000000455;2014;BRASILIA;DF;22;M;1;2011;2;2;3;512.3;498.6;519.3;477.2;660;G
140000000456;2014;FOZ DO IGUACU;PR;26;F;3;;;;3;;;;;0;F
140000000457;2014;SAO PAULO;SP;33;M;1;2010;1;1;2;;;;;0;C
140000000458;2014;FORTALEZA;CE;21;F;1;2012;1;1;3;582;668.5;627.1;604.2;640;D
140000000459;2014;BRASILIA;DF;38;M;1;2004;1;1;3;;;;;0;B
140000000460;2014;FORTALEZA;CE;18;M;3;;;;5;458.3;506.7;468.2;520.8;360;B
140000000461;2014;CAMACARI;BA;19;F;1;2012;1;1;4;513.7;621;571.2;365.7;560;A
140000000462;2014;BRASILIA;DF;23;F;1;2012;1;1;1;455;582.7;575.3;484.3;600;D
140000000463;2014;VOLTA REDONDA;RJ;25;M;1;2008;1;2;3;;;;;0;B
140000000464;2014;DUQUE DE CAXIAS;RJ;20;M;1;2013;1;1;4;436.1;473.5;446.6;439;400;B
140000000465;2014;BELEM;PA;17;F;2;;1;1;0;506;539.3;519.6;396.4;320;B
140000000466;2014;SAO CAETANO DO SUL;SP;19;F;2;;1;1;3;370.8;609.2;577.2;380.8;640;F
140000000467;2014;SAO JOSE DOS CAMPOS;SP;19;M;1;2012;1;1;4;572;600.8;520.2;574;620;E
140000000468;2014;RIO DE JANEIRO;RJ;20;F;1;2012;1;1;3;;;;;0;B
140000000469;2014;MANAUS;AM;22;M;1;2009;1;1;3;587.8;668.6;602.2;517.7;700;C
140000000470;2014;BRASILIA;DF;23;F;1;2010;1;1;3;444;575.5;498.3;351.4;340;C
140000000471;2014;JUIZ DE FORA;MG;24;F;1;2008;1;1;1;;;;;0;C
140000000472;2014;IMPERATRIZ;MA;27;F;1;2005;1;1;3;496;548.7;431.8;439.4;360;E
140000000473;2014;BRASILIA;DF;26;F;1;2005;1;1;3;;;;;0;C
140000000474;2014;MACAPA;AP;26;M;1;2007;1;1;3;;;;;0;E
140000000475;2014;BRASILIA;DF;29;M;1;2004;2;1;2;493.3;632;;;0;D
140000000476;2014;CURITIBA;PR;45;M;4;;;;1;500.9;628.2;510.7;438.8;440;D
140000000477;2014;CURITIBA;PR;31;F;1;2004;1;1;1;;;;;0;B
140000000478;2014;CAMPINAS;SP;21;M;1;2011;1;1;1;517.8;564.4;521.1;473.1;360;D
140000000479;2014;BELO HORIZONTE;MG;24;F;1;2007;1;1;2;;;;;0;B
140000000480;2014;CAXIAS DO SUL;RS;19;F;1;2012;1;1;1;518.7;623.8;556.4;594.8;520;B
140000000481;2014;BRASILIA;DF;41;M;1;2004;1;1;3;;;;;0;D
140000000482;2014;CARIACICA;ES;17;F;1;2013;1;1;3;410.6;449.4;500.6;560.3;480;D
140000000483;2014;SAO PAULO;SP;24;F;3;;;;1;418.1;596.3;568.6;492.2;480;E
140000000484;2014;VITORIA DE SANTO ANTAO;PE;18;F;1;2012;2;1;3;426;554;494.3;440.3;320;B
140000000485;2014;JUIZ DE FORA;MG;24;F;1;2007;1;1;1;476.7;622.9;577.6;471.6;680;D
140000000486;2014;SAO PAULO;SP;19;M;1;2012;1;1;3;442.5;600.7;564.2;543.9;440;D
140000000487;2014;ARCOVERDE;PE;38;F;1;2004;1;1;3;535.5;573.8;527.7;537;520;D
140000000488;2014;GOIANIA;GO;21;F;1;2010;1;1;3;473.5;530.8;;;0;C
140000000489;2014;BAYEUX;PB;27;M;1;2008;1;1;1;567.9;560.3;519.5;450.3;600;B
140000000490;2014;GUARULHOS;SP;28;M;1;2004;1;1;1;435.8;490.7;498;336.9;560;C
140000000491;2014;BELEM;PA;32;M;3;;;;1;509.8;592.8;482.7;447.1;420;C
140000000492;2014;BELFORD ROXO;RJ;26;F;1;2005;1;1;2;448.5;610.3;556.8;398.1;340;D
140000000493;2014;DOIS VIZINHOS;PR;22;M;1;2011;1;1;1;;;;;0;H
140000000494;2014;FORTALEZA;CE;21;F;1;2010;2;1;3;;;;;0;B
140000000495;2014;VILA VELHA;ES;25;M;1;2006;1;1;1;;;;;0;F
140000000496;2014;SAO BERNARDO DO CAMPO;SP;17;F;2;;1;1;3;411.2;500.9;444.5;432.8;420;E
140000000497;2014;BLUMENAU;SC;17;F;2;;1;1;1;520.1;609.9;510.1;559.6;380;F
140000000498;2014;FORTALEZA;CE;32;M;1;2011;1;1;3;;;;;0;B
140000000499;2014;CANOAS;RS;22;F;1;2009;1;1;1;553.9;585;563.1;508.7;360;F
140000000500;2014;PINHAIS;PR;21;F;1;2010;1;1;1;393.5;488.7;519;505.1;580;C
140000000501;2014;JOINVILLE;SC;32;F;1;2004;1;1;1;354.6;550.8;470.5;450.1;620;C
140000000502;2014;RIO CLARO;SP;21;F;1;2011;1;1;1;410.9;496.8;402.2;369;260;B
140000000503;2014;SAO LUIS;MA;31;M;1;2004;1;1;3;424.7;548;467.6;410.1;720;C
140000000504;2014;CUIABA;MT;23;F;1;2009;1;1;3;432.5;538.6;;;0;C
140000000505;2014;PETROLINA;PE;17;F;3;;;;5;473.5;457.3;463.7;332.9;640;D
140000000506;2014;FORTALEZA;CE;25;F;1;2006;2;1;3;;;;;0;C
140000000507;2014;SANTO ANDRE;SP;18;M;1;2013;1;1;3;401.1;617.3;475.2;495.1;520;C
140000000508;2014;NOVA IGUACU;RJ;19;F;1;2013;1;1;3;490.8;547.7;537.5;438.6;620;C
140000000509;2014;SANTANA;AP;22;F;1;2011;1;1;1;501.2;547.8;440;450;760;B
140000000510;2014;PORTO ALEGRE;RS;18;F;1;2013;1;1;1;551.9;663.2;624.9;521.9;800;C
140000000511;2014;ILHEUS;BA;40;F;1;2009;1;1;3;544;415.7;377.9;362.3;300;D
140000000512;2014;ITABUNA;BA;33;F;1;2012;2;1;1;407.8;534.1;545.7;399.8;560;D
140000000513;2014;BELEM;PA;20;F;1;2013;1;1;1;435.1;505.5;493.9;446.4;460;H
140000000514;2014;QUEIMADOS;RJ;36;F;1;2004;2;4;1;;;;;0;B
140000000515;2014;SAO LUIS;MA;32;M;1;2004;1;1;3;507.4;589;516.8;505.4;320;C
140000000516;2014;UBERLANDIA;MG;16;M;3;;;;1;472.2;461.5;530.3;347.5;560;D
140000000517;2014;FEIRA DE SANTANA;BA;24;F;1;2009;1;1;3;509.6;493.5;443.6;345.5;240;B
140000000518;2014;VIAMAO;RS;23;M;1;2008;1;1;3;;;;;0;G
140000000519;2014;JOAO PESSOA;PB;27;M;1;2005;2;1;3;491.3;617.3;614.2;399.3;620;F
140000000520;2014;CONTAGEM;MG;25;F;1;2006;1;1;3;;;;;0;G
140000000521;2014;CUIABA;MT;21;M;1;2011;1;1;1;;;;;0;C
140000000522;2014;BELEM;PA;30;F;1;2004;1;1;1;;;;;0;C
140000000523;2014;VIAMAO;RS;28;F;1;2013;2;2;1;;;;;0;C
140000000524;2014;CUIABA;MT;27;F;1;2004;1;1;2;373.8;411.8;530.7;403.2;380;J
140000000525;2014;RIO DE JANEIRO;RJ;21;F;1;2010;1;1;3;453;572.6;499.7;357.6;360;B
140000000526;2014;RIO DE JANEIRO;RJ;35;F;1;2010;1;2;2;;;;;0;D
140000000527;2014;UBERLANDIA;MG;18;M;2;;1;2;1;;;;;0;D
140000000528;2014;MATAO;SP;20;M;1;2011;1;1;1;567.5;597.6;576.2;511;680;F
140000000529;2014;FEIRA DE SANTANA;BA;18;F;2;;1;1;2;465.3;511.4;514;477.5;560;B
140000000530;2014;SANTANA;AP;24;M;1;2009;1;1;3;436;545.1;485.2;387.5;380;G
140000000531;2014;NOVA IGUACU;RJ;42;F;1;2004;1;1;2;515.7;634.6;563.5;389.9;580;B
140000000532;2014;RECIFE;PE;32;M;1;2004;1;1;1;;;;;0;D
140000000533;2014;NATAL;RN;36;F;1;2004;1;1;1;;;;;0;B
140000000534;2014;RIO DE JANEIRO;RJ;30;F;1;2004;1;1;0;;;;;0;C
140000000535;2014;GUARAPUAVA;PR;21;F;1;2009;1;1;1;463.7;565.6;542.3;363.3;820;C
140000000536;2014;RECIFE;PE;42;M;1;2011;2;1;1;442.7;559.8;434.1;477.3;600;G
140000000537;2014;PAULISTA;PE;39;F;1;2004;1;1;1;;;;;0;C
140000000538;2014;ARAPIRACA;AL;20;F;1;2012;1;1;1;;;;;0;A
140000000539;2014;SERRA TALHADA;PE;17;F;2;;1;1;3;582.6;624.7;603;552.3;780;B
140000000540;2014;PASSO FUNDO;RS;27;M;1;2005;1;1;1;561.2;578.1;558.2;562.5;580;E
140000000541;2014;PAULISTA;PE;17;F;2;;1;1;2;404.9;568.7;474.6;419.7;320;B
140000000542;2014;CAMACARI;BA;26;M;1;2012;1;1;0;461.1;563.9;546.6;459.7;440;C
140000000543;2014;GUARULHOS;SP;19;M;4;;;;3;586.2;583.9;502.8;580.7;520;H
140000000544;2014;SAO PAULO;SP;17;M;2;;1;1;1;466.6;575.5;460;617.4;720;B
140000000545;2014;MACEIO;AL;33;F;1;2013;1;2;1;408.9;502.2;446;358.6;0;B
140000000546;2014;SOBRAL;CE;25;F;1;2009;1;1;1;;;;;0;B
140000000547;2014;CATALAO;GO;22;F;1;2012;1;1;3;;;;;0;B
140000000548;2014;BELEM;PA;18;F;1;2013;2;1;2;637.3;616.1;632.6;412.2;800;O
140000000549;2014;RIO DE JANEIRO;RJ;19;F;1;2013;1;1;1;454.6;560.2;548.2;521.9;420;G
140000000550;2014;SAO PAULO;SP;19;F;1;2012;1;1;3;545.1;585;593.3;426.5;520;C
140000000551;2014;PORTO ALEGRE;RS;26;M;1;2005;1;1;1;;;;;0;F
140000000552;2014;SAO LUIS;MA;18;F;1;2013;1;1;3;472.8;593.9;545.9;539;680;C
140000000553;2014;PAULISTA;PE;23;F;1;2009;1;1;3;;;;;0;B
140000000554;2014;RIO DE JANEIRO;RJ;20;F;3;;;;2;487.9;483.1;503.1;442.1;480;C
140000000555;2014;SAO PAULO;SP;17;M;2;;2;1;1;591.8;594;576.4;592.9;560;Q
140000000556;2014;SAO JOSE DOS CAMPOS;SP;18;F;1;2013;2;1;1;671.8;729.8;678.7;685.3;880;I
140000000557;2014;SAO JOSE DOS CAMPOS;SP;25;M;1;2006;2;1;1;676.9;721;641.2;870.7;860;G
