NU_INSCRICAO,NU_ANO,COD_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,COD_UF_RESIDENCIA,UF_RESIDENCIA,IN_ESTUDA_CLASSE_HOSPITALAR,COD_ESCOLA,COD_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,COD_UF_ESC,UF_ESC,ID_DEPENDENCIA_ADM_ESC,ID_LOCALIZACAO_ESC,SIT_FUNC_ESC,IDADE,TP_SEXO,NACIONALIDADE,COD_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,COD_UF_NASCIMENTO,UF_NASCIMENTO,ST_CONCLUSAO,ANO_CONCLUIU,TP_ESCOLA,IN_TP_ENSINO,TP_ESTADO_CIVIL,TP_COR_RACA,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_AUTISMO,IN_SABATISTA,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_CERTIFICADO,NO_ENTIDADE_CERTIFICACAO,COD_UF_ENTIDADE_CERTIFICACAO,UF_ENTIDADE_CERTIFICACAO,COD_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,COD_UF_PROVA,UF_PROVA,IN_PRESENCA_CN,IN_PRESENCA_CH,IN_PRESENCA_LC,IN_PRESENCA_MT,ID_PROVA_CN,ID_PROVA_CH,ID_PROVA_LC,ID_PROVA_MT,NOTA_CN,NOTA_CH,NOTA_LC,NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,GABARITO_CN,GABARITO_CH,GABARITO_LC,GABARITO_MT,IN_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q029,Q030,Q031,Q032,Q033,Q034,Q035,Q036,Q037,Q038,Q039,Q040,Q041,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050,Q051,Q052,Q053,Q054,Q055,Q056,Q057,Q058,Q059,Q060,Q061,Q062,Q063,Q064,Q065,Q066,Q067,Q068,Q069,Q070,Q071,Q072,Q073,Q074,Q075,Q076
140000000209,2014,3301900,ITABORAI,33,RJ,0,,,,,,,,,25,F,1,3301900,ITABORAI,33,RJ,1,2008,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3301900,ITABORAI,33,RJ,1,1,1,1,202,198,205,209,469.9,433.9,454.4,349.6,EDCBEAAACAEBCACBEBDEABDDEACDCEBADCDBABEDDBCAE,ECDEBCCBAEABDADEBDAADABDACCBEADBCACADCEABBBCB,CBDACCEBCEDEADEDCCBAECBBCCACACBDCADDBBCECCABE,DEACBDCCBBEBADABCABECBBDDACCDDABDACDBEDBBCDBC,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,160,120,140,160,140,720,D,C,D,3,A,B,C,A,A,A,D,A,A,A,D,C,A,A,D,D,A,A,2,2,,5,0,0,0,A,A,A,C,A,A,A,B,B,B,17,B,5,2,5,4,5,B,A,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000210,2014,2704302,MACEIO,27,AL,0,27037223,2704302,MACEIO,27,AL,1,1,1,17,F,1,2704302,MACEIO,27,AL,2,,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2704302,MACEIO,27,AL,1,1,1,1,199,195,205,209,514.7,609.4,557.1,566.6,EAEDAAEABDADCBDECDACACAECEECDACCEBEEEBADCDCCE,ECEAAAADBCACBABCBCCBA*BABEEAEAADCEADCADBEDBEA,DECACCEBCAACEDCDBDDBEACABDEEAEDBCDAAECCAABAAB,EBBBCCBDEDDACBBACABBCAAADCADBAABDDACBDAAABDBC,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,120,120,120,140,620,C,E,B,5,A,B,A,A,D,A,D,D,A,D,D,B,A,D,D,D,A,C,5,5,,5,4,3,3,B,,,B,,,A,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000211,2014,1400100,BOA VISTA,14,RR,0,,,,,,,,,27,M,1,1400100,BOA VISTA,14,RR,1,2010,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1400100,BOA VISTA,14,RR,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,C,A,C,5,E,B,B,A,B,A,B,A,B,D,A,C,A,A,D,D,B,A,5,5,,5,0,0,0,A,B,A,B,C,A,B,B,B,B,14,E,5,1,2,5,2,B,B,B,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000212,2014,3205200,VILA VELHA,32,ES,0,,,,,,,,,25,M,1,3205200,VILA VELHA,32,ES,1,2006,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3205200,VILA VELHA,32,ES,1,1,1,1,202,198,206,210,501.1,566.7,540.7,640.6,ECBACDBAAEECBAEEADBBCCDDAACDDBCADADCEACDBECAC,ADBBEAACDDCAACEBDEBCEBEEAECCBABECABEDDAEAACCB,CBDBCBDBCCBCACCDAAEBEEAEDDCDEABBBABDDBEADDBED,BDCBDECCCCADDBCABBCABCDBCDDECADBCBCBEABCCDDCB,0,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,140,120,120,120,100,600,C,G,E,2,A,B,A,A,A,A,D,A,A,D,D,A,A,A,A,D,A,A,0,3,,5,5,5,0,B,A,A,B,A,A,A,A,A,B,14,A,2,5,3,4,3,A,A,B,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000213,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,28,M,1,3550308,SAO PAULO,35,SP,1,2004,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3550308,SAO PAULO,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,A,D,2,D,B,A,D,D,A,A,A,A,A,D,B,A,D,A,D,A,A,4,4,,4,4,4,4,B,A,A,B,A,A,A,A,A,A,16,E,4,5,5,5,5,A,B,B,B,B,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000214,2014,2600054,ABREU E LIMA,26,PE,0,,,,,,,,,21,M,1,2609600,OLINDA,26,PE,1,2010,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2600054,ABREU E LIMA,26,PE,1,1,1,1,200,196,204,208,561.8,533.4,571.7,596.7,EAEBBCBCDADBBCBACABBABEBBDBBEECDBDDDEACBDEDEC,ADBBAABABADBAAEBECACADCECAEEEEECEAADCEBAEEDBC,DDCDEBEBBBBCDEEABEBCBBEECCCAEDDECABBACCDCECED,CDECECBABDCABDBBDCBCBEDBDDBBABBCCBEBBEECDAEDC,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,120,140,120,100,600,E,E,C,2,A,B,A,D,D,D,D,D,A,D,A,A,D,D,D,D,A,B,4,4,,5,4,5,3,B,A,D,B,A,A,A,B,B,B,18,D,5,2,5,4,5,B,B,A,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000215,2014,5300108,BRASILIA,53,DF,0,,,,,,,,,22,M,1,5217609,PLANALTINA,52,GO,4,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE BRASÍLIA - CAMPUS SAMAMBAIA,53,DF,5300108,BRASILIA,53,DF,0,0,1,1,199,195,205,209,,,471.1,433.4,.............................................,.............................................,CAAABAEBCEBDADEABCAEDABDAEECBCAACCDABCDDAEBBC,BDBCCCDDEBCACBBACDDBBEBCECADECCDBDEABAECCCDEA,1,,,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,120,100,80,100,40,440,C,C,C,3,A,B,B,D,A,A,D,D,A,D,A,C,A,A,D,D,B,A,4,5,,5,5,5,4,A,A,A,F,C,A,A,A,B,A,17,E,5,5,5,5,4,B,B,B,B,A,B,B,A,A,A,B,B,B,B,A,B,B,A,B,B,A,A,B,A,B,B,B,B,B,D
140000000216,2014,3513801,DIADEMA,35,SP,0,,,,,,,,,18,M,1,3548708,SAO BERNARDO DO CAMPO,35,SP,1,2013,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3513801,DIADEMA,35,SP,1,1,1,1,199,195,203,207,594.5,637.9,594.5,579.6,DEDCEEDEBCDBCCCECCCDDCDECEBDDDCCDAEBDCEDEADCE,ECCEADADEEAACBADACCEAEBDCDEBDAEDECEDCCCBEBECA,CABEABCECDCBEBCEDDEBDBAEADCEDDADABBBBEDABBAAB,BECDEEBBBCAEBDBBCACEEDBDBAACEDCBEADCDAACADEDA,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,120,120,120,80,120,560,D,D,K,3,A,B,B,D,A,B,B,A,A,D,A,C,C,A,A,D,A,A,3,3,,5,5,5,3,B,A,B,B,A,C,A,A,B,B,17,E,2,0,5,5,4,A,A,B,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000217,2014,2609600,OLINDA,26,PE,0,,,,,,,,,16,M,1,2611606,RECIFE,26,PE,3,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2609600,OLINDA,26,PE,1,1,1,1,199,195,204,208,422.9,582.1,415.2,658.4,BDCDECAECCEACCBEBBCDECCCBEDBEBDCAEBDBEABDABBE,ECDBEAADECAACBACBBBEACBEEDDACCADDCDDEAAEDAEDC,BEAEBBCABECDBEAABBDCDCADEBABCDCCDBAEBDCCCDBAC,CECBCCEABBABADABBCAADEBCAEBBADBDABEBBDEACDBCC,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,100,40,40,80,20,280,E,G,G,5,A,B,C,A,B,A,A,A,A,A,A,C,A,D,D,D,B,C,5,5,,5,2,5,5,B,,,F,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000218,2014,2928703,SANTO ANTONIO DE JESUS,29,BA,0,,,,,,,,,21,M,1,2914604,IRECE,29,BA,1,2010,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2928703,SANTO ANTONIO DE JESUS,29,BA,1,1,1,1,201,197,204,208,508.5,578,489.4,577.7,BBDAECCABCDEBDCCCDADACBADAEEBABCCEAEBCDDACEAB,ABADEEACCECAEDBCBEABCAABBDBEDADAECBDDCBAEAAED,CCDEEBEADEBBBBBACEDBCCCCDDAEAABCBABCDBADCDCEE,CDCCEBBACCCBBEBCCCDABCDDEACCCCBAEAABBAECDCEBC,1,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,140,160,140,160,40,640,C,F,N,4,A,B,B,A,B,C,A,A,B,A,A,C,A,D,D,A,B,B,5,5,,5,0,0,0,A,A,C,B,A,C,B,B,B,B,20,E,2,2,5,5,3,B,B,A,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000219,2014,2927408,SALVADOR,29,BA,0,,,,,,,,,18,F,1,2927408,SALVADOR,29,BA,1,2013,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2927408,SALVADOR,29,BA,1,1,1,1,199,195,206,210,524.4,529.1,486.2,496.5,EADBAAAAACEDAAEBEEADBCBEEEECEACBDEEBECEBECCCB,BEBAEBADACDAEAADBCCCAEBAAEEEBDAEBCBEBADDCEEEC,DDDEEBBCBCACBCBDBAADDEADBCDDEACDAAEAEECEDABAD,CACDABDCACBBDBCAEBAECCDBAAAAEEEAABDBBACBEEBCB,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAECAADBDCDCBCACAEBEDBCCDABDCBEBCECABDEBDADDBCB,DCDADDCCECADEAEADBEDBBDACEDCBCBBCEAECABABDECB,7,120,120,120,120,40,520,B,B,B,5,A,B,A,B,B,A,D,A,A,D,A,A,A,D,D,D,A,C,5,5,,5,4,5,5,A,,,B,,,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000000220,2014,3170206,UBERLANDIA,31,MG,0,,,,,,,,,34,F,1,3103751,ARAPORA,31,MG,1,2004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3170206,UBERLANDIA,31,MG,1,1,1,1,200,196,203,207,494.4,457.2,516.8,421.6,AEEBAEDDCEAEBDECA*ABABEEECCEBAADBADAAEAADCDEB,CEBEAEBACBAADEAAADBBAECCCAEABBABEACCDAAEBADDE,ECDACBCBEDCDEACEEABEDCADBAAEADECAEEACEADBCEDE,DCBAACAEBAEAEDBCCCDDDDAECCBCBAABDBCCBEEDDCDDC,1,DAEDCDCAEABDBCBDEADCDBEBCBDCBEECABDABADBDEDEA,AADEAABBEADBABBDADBCCEECCEDECBCABDBACCEDEADEC,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,160,40,40,120,40,400,A,A,B,4,C,B,B,A,D,A,A,A,A,D,D,C,A,A,D,A,A,A,5,5,,5,5,5,5,A,A,A,B,A,A,A,A,A,A,13,A,5,5,5,5,5,A,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000221,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,31,F,1,3550308,SAO PAULO,35,SP,1,2004,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3550308,SAO PAULO,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,E,E,G,4,C,B,B,D,D,A,A,A,A,D,D,C,A,A,D,D,A,A,5,3,,5,4,5,5,B,A,A,B,A,A,A,A,B,A,16,D,5,4,3,5,5,A,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000222,2014,2507507,JOAO PESSOA,25,PB,0,,,,,,,,,55,F,1,2507507,JOAO PESSOA,25,PB,1,2004,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2507507,JOAO PESSOA,25,PB,1,1,1,1,202,198,204,208,483.2,445.8,441.7,388.4,ECACBDEECCECDACBBDECBCDEDEBCC*CDDCEDEAABDC.BE,DDEEECCCEBBACCCBAAEECADEEEDECBEECDBDBCCDCBCCB,ACDDEEECEECCDEEDBBBEDCCEAACEDAADB.BCCDDBEDCEA,ACCCECDCCCEEE..AAAAABBBC.CDDDDCCCCC.EEEDAAABC,1,AEABEDEABEBCBEECCBDEDEADADBDCDCDABCDDAABDBCBD,AABBEAADEADBABCEDBDADDEECECCEADECBDBACBCABCCE,ACACDDECAABDADDDCDCDABEBCBCBECACAEBDEBABEDBCDCBCBC,CECACBCABABDBDADCDAEAECBBCAEADBEDBECBDECEDDDC,7,120,100,80,80,60,440,B,B,C,3,C,B,B,A,A,A,D,A,A,D,D,B,A,A,D,D,B,B,5,0,,5,4,5,5,A,A,A,B,A,A,A,A,B,A,25,D,0,0,0,0,0,A,A,A,B,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000223,2014,2927408,SALVADOR,29,BA,0,,,,,,,,,50,M,1,2927408,SALVADOR,29,BA,1,2004,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2927408,SALVADOR,29,BA,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,B,A,3,A,B,A,A,A,C,A,A,A,D,A,C,A,A,D,D,B,B,1,5,,5,0,5,5,D,A,A,B,A,A,A,A,A,A,18,A,4,5,4,3,3,A,B,B,A,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000224,2014,3549805,SAO JOSE DO RIO PRETO,35,SP,0,,,,,,,,,23,M,1,2313807,URUBURETAMA,23,CE,4,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DE SÃO PAULO,35,SP,3549805,SAO JOSE DO RIO PRETO,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,I,I,B,1,C,B,D,D,D,D,D,A,A,D,D,A,A,D,D,D,A,A,5,5,,5,5,5,5,B,A,A,F,E,A,A,A,A,B,18,E,5,5,5,5,5,B,B,B,B,A,B,B,A,A,A,B,A,B,B,B,B,B,A,B,B,B,B,B,A,B,B,A,B,B,G
140000000225,2014,3509601,CAMPO LIMPO PAULISTA,35,SP,0,,,,,,,,,20,M,1,2707701,RIO LARGO,27,AL,1,2011,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3509601,CAMPO LIMPO PAULISTA,35,SP,1,1,1,1,201,197,205,209,472.7,605.5,571.7,617.8,CDDCEECCEDDBCDECCAACAEAEDCCEDEDCDEAEADAECCADB,ADBAEEACCEBADBBAEEBBBCCBCCEDBCAADCEDDCBAAAEEE,ACACABEBCDBADDCBBEBDDADABCEBEDDCCEBCBECAECADB,ECBEDCAAEBABCBACAADDBEADDEADBBCEDEDCCECABDCAC,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,160,140,140,160,60,660,C,B,B,4,C,B,A,D,D,A,D,A,A,D,D,B,A,D,D,D,A,B,5,5,,5,5,5,5,B,A,A,B,A,A,A,A,A,A,16,E,5,0,5,5,5,A,B,A,A,A,B,A,,,,,,,,,,,,,,,,,,,,,,,
140000000226,2014,3303302,NITEROI,33,RJ,0,,,,,,,,,36,M,1,3303302,NITEROI,33,RJ,1,2004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3303302,NITEROI,33,RJ,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,C,C,B,4,A,B,A,D,A,A,D,A,A,D,A,A,A,D,D,D,A,A,5,5,,5,3,5,4,B,A,C,D,A,D,A,A,A,A,25,B,5,3,5,5,5,A,A,A,A,B,A,A,,,,,,,,,,,,,,,,,,,,,,,
140000000227,2014,4323002,VIAMAO,43,RS,0,,,,,,,,,18,F,1,4323002,VIAMAO,43,RS,1,2013,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4300604,ALVORADA,43,RS,1,1,1,1,199,195,205,209,442.2,580.1,537.1,348.1,DCDDADEACCDDBAABADDEDACDBCBADEAECECEBAADEDDBA,ECBEEBEDDEAAEBEDAAAEACBEBDBEAAEDACEBCEDEEDDCA,BAAECDCBDEBDEDCEBACDDCEBBDDBECCCCDEEDECECBDEE,CECCEACEAABCDEADEABCC.ADEDABECDABCECABDACEBDC,1,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,ACACDDAAECBEBCDADDDCBBCBEDBCABDEBDCDACAEBECCBCCDAB,ECBDCDADEAEADBEDBBDAEAECCBCBBCCEDDDCCECAABABD,7,160,160,160,160,100,740,B,B,C,3,A,B,B,A,A,D,D,A,A,D,D,B,D,D,D,D,A,A,5,0,,5,0,5,0,B,A,A,B,A,A,A,A,B,B,15,D,5,0,5,5,0,B,B,B,B,B,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000228,2014,4304606,CANOAS,43,RS,0,,,,,,,,,25,F,1,4304606,CANOAS,43,RS,1,2007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4304606,CANOAS,43,RS,1,1,1,1,199,195,203,207,603.5,664.2,621.6,560.1,DCEDAEDEBBDCCDEEACEEDADECEACBBCEDBCEABADEAEEC,ECBAABADECACBBBCACCEADBBBDDEBAEDEEACCCBCBABEC,CBACCBCECDCDEBCEDEEBACCEAACDBDBCABBCBDEABDAAD,DACEEEBBBCCACDEEBDCCACBBACCCCCCBBCCCCDDDB*ACC,0,ADBDDADABCDCBDCBEECABAEEDEADDBCBDBEBABEDEACDC,ECBDADADECAABBECBCCEADBABDEECAADECEDCEBDBABCA,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,160,160,160,160,100,740,D,A,D,3,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,A,5,3,,5,0,0,3,B,A,A,B,A,A,B,A,B,A,17,A,2,0,5,5,5,A,A,A,A,A,A,B,,,,,,,,,,,,,,,,,,,,,,,
140000000229,2014,2927408,SALVADOR,29,BA,0,,,,,,,,,23,M,1,2927408,SALVADOR,29,BA,1,2013,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2927408,SALVADOR,29,BA,1,1,1,1,201,197,203,207,503.9,590.7,551,356.3,CBEBDBCEADDEAABCCACBAEACBDDEEBEBDAACABDDBCBEE,ADDCECAACECAADBCDECAEBAEABEABEDEDCBEDEBCDAECA,CABECBCECDCCEBCEDCEBCCEBDBCCADDBBBBEADABEABDD,BEECECBDBABAEADECBDEBEBCBAAECCCEBBADBCECBBDAE,0,EDEADBCBDADBDCDCDABABEADECBEBCBDCBEABCDAEEDDA,ADECECBCCECAABBEBCABDBAECCEDEBDADCEDADBABAADE,CDACAAADECBCBCDCBEBCECDEBACAEBDCDEDBCABBCBCDABDADD,DDCDEECBBEDBBDABBCCBCCEDEAECAEADDCDAABABDCECA,7,80,80,60,80,40,340,E,E,C,3,A,B,A,D,B,D,D,D,A,D,D,B,D,D,D,D,A,A,5,1,,5,5,5,5,B,A,A,D,A,A,A,A,B,A,16,E,5,0,5,5,5,A,B,B,B,A,B,B,,,,,,,,,,,,,,,,,,,,,,,
140000000230,2014,3550308,SAO PAULO,35,SP,0,,,,,,,,,25,F,1,3550308,SAO PAULO,35,SP,4,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SECRETARIA DE ESTADO DE EDUCAÇÃO DE SÃO PAULO,35,SP,3550308,SAO PAULO,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,1,,,,,6,0,0,0,0,0,0,B,B,D,5,E,B,B,A,A,B,A,A,A,A,A,C,A,D,D,D,B,A,1,5,,5,5,5,5,A,A,A,F,E,A,A,A,A,A,16,A,5,0,5,5,5,A,A,B,B,A,B,A,B,,,,,,,,,,A,B,B,B,B,B,A,B,B,B,B,B,C
140000000231,2014,3545803,SANTA BARBARA D OESTE,35,SP,0,35039822,3545803,SANTA BARBARA D OESTE,35,SP,2,1,1,23,M,1,2611101,PETROLINA,26,PE,2,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,INSTITUTO FEDERAL DE SÃO PAULO - CAMPUS HORTOLÂNDIA,35,SP,3545803,SANTA BARBARA D OESTE,35,SP,0,0,0,0,199,195,203,207,,,,,.............................................,.............................................,.............................................,.............................................,0,,,,,6,0,0,0,0,0,0,F,E,C,3,C,B,A,D,D,A,D,A,A,D,A,A,A,D,D,D,A,B,5,5,,5,4,5,5,B,A,A,C,B,A,A,A,A,A,16,B,0,5,5,5,5,A,B,B,B,A,B,A,A,A,A,B,B,B,A,B,B,B,A,B,B,B,B,B,A,A,B,B,B,B,C
